0.9,0.8,0.4121264013801872,0.5977510125510577
0.9,0.7,0.40984722554942143,0.5977510125510577
0.9,0.6,0.40975059503241007,0.5977510125510577
0.9,0.5,0.40975991114946214,0.5977510125510577
0.8,0.7,0.09706671758854359,0.4666554382222717
0.8,0.6,0.09593903256259319,0.466172066219178
0.8,0.5,0.09413927198411802,0.466172066219178
0.7,0.6,0.07520901752246797,0.4602201456210857
0.7,0.5,0.0745850597172321,0.4602201456210857
0.6,0.5,0.06963157928005936,0.45511251478839687
